Hash,Message,Hashes of parents,Is a merge commit?,List of modified files
3c61f77ff64ad1f3e1eef8658ea2efa97e8f1669,"fix(deps): move poetry-version to package deps

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['abd4e9187cbf0ca484ce559a3560514e44b14e02'],False,"['poetry.lock', 'pyproject.toml']"
626dc2b7ca08458697fd489e6ac7c256448e7a29,"Merge tag 'v0.10.2' into develop

#### Fixes

* (deps): move poetry-version to package deps","['054f986fcff2fddbd37ab70cb9c9c6dfc6ab5a1b', '61154dbbefe5090b1b026cbc8f8a37968e2a12d4']",True,[]
7b2fe7842d088bf709c7db9bd2feffb035580bcd,"fix(agents): workaround rllib merge config functionality

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['e577a0c2426242e56664ad909923725b2b879066'],False,"['raylab\\agents\\trainer.py', 'tests\\raylab\\agents\\test_trainer.py']"
7030dc7cad5a41930887d64536fee0dbe1eee343,"fix: rework pre-commit file matching

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['65bc41111a965792767de5a1fcec4e6651cb6bb5'],False,['.pre-commit-config.yaml']
4f1750b8215aabe7e5cbce2275873a92def0428c,"fix: set default number of pylint threads to 1

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['7030dc7cad5a41930887d64536fee0dbe1eee343'],False,['pylintrc']
4d7865de1ab5b38df7e9a6507ec5c507f88dc031,"fix(tests): set default pylint num jobs to 1

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['8fa895d2e5d1f4ff78fdc92665d8c6418da091c8'],False,['tests\\pylintrc']
5d22444347372a3ead068d89a9abeda009a35654,"fix(sac): pass correct arguments to soft cdq learning

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['bd4efad4c90fc4eaa97eef4ed14025ea88d35e4b'],False,['raylab\\agents\\sac\\policy.py']
3cbd50077d366feb7d4e253bfa5e630f0046ac87,"fix(naf): workaround CDQLearning expected argument types

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['5d22444347372a3ead068d89a9abeda009a35654'],False,['raylab\\agents\\naf\\policy.py']
0b973edc2fc71918b506a51ff05c20b3e9fea785,"fix(envs): return initialized reward and termination functions

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['4e8e61ec7ef14bab5221eed6331558e8dd6b2dfa'],False,"['raylab\\envs\\rewards.py', 'raylab\\envs\\termination.py']"
1cfdb1e1088b56a340ce9dcf2488aa274b3d354e,"fix(mapo): avoid overriding config with the same value

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['79b04deff1603474aae607b845a83887b178c208'],False,['raylab\\agents\\mapo\\trainer.py']
b3a5b74739db561dd026f70724d77e0f534c5efa,"fix(losses): set _models attr for MAPO

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['1cfdb1e1088b56a340ce9dcf2488aa274b3d354e'],False,['raylab\\policy\\losses\\mapo.py']
32061828fd06b13707133848cfb78e04d742d15a,"fix(losses): squeeze sample dimensions

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['b3a5b74739db561dd026f70724d77e0f534c5efa'],False,['raylab\\policy\\losses\\mage.py']
fdacd36a87c1191fcd75f86aa78ce05958b9c32e,"fix(losses): complete DynaSoftCDQLearning

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['32061828fd06b13707133848cfb78e04d742d15a'],False,['raylab\\policy\\losses\\cdq_learning.py']
3f9ab32033c498cba5dbc0f5f4b48681a2d26ccd,"fix(mbpo): avoid overriding config with the same value

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['fdacd36a87c1191fcd75f86aa78ce05958b9c32e'],False,['raylab\\agents\\mbpo\\trainer.py']
15c5e1ecc74bf6f0586b5fca8041cbb59d87d6c5,"fix(losses): avoid infinite recursion on MAGE

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['86035f31b04e2caca7e8b0cc26fe1f9098dc4512'],False,['raylab\\policy\\losses\\mage.py']
2b43a98fe2f61fb32a51842e9f56263ac001a401,"fix(tests): use retain_graph instead of retain_grad

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['ffac6985966f995587d1ecf318ec9a053dca3cf1'],False,['tests\\raylab\\policy\\modules\\model\\stochastic\\test_single.py']
05131fc70ac9ae68d9049ff73f68bf41d63ebf7e,"fix(losses): call super init in DynaSoftCDQLearning

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['60aa8f419294824959ce22b7af97b2d945068075'],False,"['raylab\\policy\\losses\\cdq_learning.py', 'tests\\raylab\\policy\\losses\\test_cdq_learning.py']"
0bf7a80aa5aafccea3aa6ea8637f3cb5e0a37121,"fix(dyna-sac): register default model training config

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['05131fc70ac9ae68d9049ff73f68bf41d63ebf7e'],False,['raylab\\agents\\sac\\dyna\\trainer.py']
89eff0467faacab292df2491fd7c67a088db3564,"fix(dyna-sac): initialize loss functions

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['0bf7a80aa5aafccea3aa6ea8637f3cb5e0a37121'],False,"['raylab\\agents\\sac\\dyna\\policy.py', 'tests\\raylab\\agents\\sac\\dyna\\__init__.py', 'tests\\raylab\\agents\\sac\\dyna\\test_policy.py']"
dacac48ca2823d57b7bfdfb19f13e42b421232b6,"fix(agents): always have a WorkerSet to get workers and policy

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['9381fe44d87a915a071261044b51f4135f5aa6ac'],False,['raylab\\agents\\trainer.py']
8d589105f3281f10c015cb5480f8de10c4e8fd4f,"fix(agents): only log initial evaluation metrics once

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['d1d2fee63b498fc2519f8a7bd416b8def6e68d53'],False,['raylab\\agents\\trainer.py']
fb81b4351fc8837140c9bffbdb674457fa2d583e,"Merge tag 'v0.10.6' into develop

#### Fixes
* (agents): only log initial evaluation metrics once","['dacac48ca2823d57b7bfdfb19f13e42b421232b6', 'ad15f95b54aa3158e45883be73c62ee36cd384a1']",True,[]
1847b7adb827727d206ed2c69f31341cb1fbce95,"fix(tests): expect no evaluation_metrics attr in Trainer

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['bdd1e50f7bbba047549bb49679ca13ca337398e6'],False,['tests\\raylab\\agents\\test_trainer.py']
f1d89775c321478c5b9ca0bbb947648d12a4dab2,"Merge tag 'v0.10.7' into develop

Fix tests","['fb81b4351fc8837140c9bffbdb674457fa2d583e', '37041ec3f5bfbd74399d194d68348bed7f184953']",True,[]
cdb100a1e94477a218804aef1c3f4b46ab913398,"fix(losses): keep dims when clipping dqda

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['3b91cb83763e96244e549278d10406ca4ab2b385'],False,['raylab\\policy\\losses\\policy_gradient.py']
1d31039ee2b444791be8b68da5ed574f17214c24,"fix(utils): format incompatible exploration error

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['139c15e937bcbdab5a6c7ce6f51b339ae5d7c181'],False,['raylab\\utils\\exploration\\base.py']
8bf15249cfb177ecdb1981c1ba0f8c4b3e8d313a,"fix(utils): set default Gaussian stddev for exploration

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['1d31039ee2b444791be8b68da5ed574f17214c24'],False,['raylab\\utils\\exploration\\gaussian_noise.py']
125b4da1b523505c07c28af0631c3d171c39ea36,"fix(envs): add linear redundant module

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['914f5086a420fe50150fdd06b8a1190f55f42918'],False,['raylab\\envs\\wrappers\\linear_redundant.py']
152c4c7509ae807668defb272615f549b20f1f33,"Merge tag 'v0.10.8' into develop

#### New Features
* (losses): add DPG from Acme
* (sop): allow user to choose between DPG implementations
* (agents): allow setting nested configs before intermediate values
* (agents): add base SOP config decorator
* (modules): port NAF to new module standard
* (envs): add nonlinear redundant obs variables
* (envs): add RNGMixin
* (envs): add linear redundant obs variables
* (envs): add correlated irrelevant obs variables
* (envs): add random irrelevant obs variables
* (utils): add StatDict type hint

#### Fixes
* (utils): set default Gaussian stddev for exploration
* (utils): format incompatible exploration error

#### Refactorings
* (modules): merge MLP spec with mlp policy spec
* (pytorch): remove fully connected builtin initialization
* (agents): avoid mutable class attributes
* (agents): use click-like interface for Trainer configuration
* use TensorDict type hint
* (losses): update type hints in SVG and MaximumEntropy
* (losses): update type hints in policy gradients

#### Others
* (modules): remove updated old-style modules
* (examples): update SOP scripts
* (losses): remove old MAPO losses
* (agents): use inspect.cleandoc to format config info
* (agents): use `help` kwarg instead of `info` in toplevel config API","['9683afa9664c1e6a54098f60fe0126585871e05c', '74b547c27e29e2908bc6ef85d9f5567c6b9c6353']",True,[]
058e8da16d1fbce8ce5b10663bd4f4ef481b1ad7,"fix(tests): set reproducible reward fn for MockEnv

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['1a5807aaa068ee057fae674854014332866026ae'],False,['tests\\mock_env.py']
6013e27340d0f7887cb3a3aa96eaad99509cfdd2,"fix(agents): log learner stats as toplevel results

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['fba90f5eddcf788e1dfafd2269849777debc1163'],False,['raylab\\agents\\off_policy.py']
89097f2b6de2bc9325d5d6355833c408116fe0b3,"Merge tag 'v0.11.1' into develop

#### New Features
* (agents): add options framework for Trainer configuration
* (agents): add methods to retrieve option descriptions
* (agents): add implicit dict option creation

#### Fixes
* (agents): log learner stats as toplevel results

#### Refactorings
* (agents): handle all trainer config setup in raylab","['c3e821c948a3e28f3ef9f646db6d80979262d9f1', '9e9694f2405a2c059909c0da895075978e0e492a']",True,[]
db5e6361d23f7c5bdbe1a48de67ff947095daeff,"fix(agents): override trainer default_resource_request

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['1d0895eb383a09b88b0a4ab8755d2db5aac65806'],False,"['raylab\\agents\\compat.py', 'raylab\\agents\\trainer.py']"
b9d12c32597850818a4b531b6791e87cf9dff6bb,"Merge tag 'v0.11.3' into develop

### Fixes
* (agents): override trainer default_resource_request","['55b3e3d1fa4f75d05a89f2f25d5b6819b7bd1f17', 'b19df40fe40ec4267b5c618361825a04e63f092c']",True,[]
3c9de3fc578b07926c55112fa7ef5027516bff41,"fix(envs): set termination_fn in IrrelevantRedundantMixin

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['87923b315c34d31a2e3ebf7d62c623f798654f44'],False,['raylab\\envs\\wrappers\\mixins.py']
fac12f13819c7c2d2409cf802cd7da67b4af58c5,"fix(tests): expect dynamics_fn attr in ReservoirEnv

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['c4ff085ce3f482ea2762d49ee72c4c43b7d964a7'],False,['tests\\raylab\\envs\\environments\\test_reservoir.py']
9238ee79884356375c74466c10dd54644eb1282d,"Merge tag 'v0.11.4' into develop

#### New Features
* (envs): add termination_fn to ReservoirEnv
* (envs): add termination_fn to NavigationEnv
* (envs): wrap env functions in IrrelevantRedundantMixin
* (envs): expose register_env in base package

#### Fixes
* (envs): set termination_fn in IrrelevantRedundantMixin
* (tests): expect dynamics_fn attr in ReservoirEnv

#### Refactorings
* (policy): organize unimplemented Policy API","['3605ec597aac7f40f5c4e77d8b8f87ddc943c3a4', 'bf45529fe25390c2e2999c6b8fa34097c1301a1f']",True,[]
4ad8a3a04f4691a25acefc564c61d99e204ecc25,"fix(policy): enable grad computation in model evaluation

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['dc9a90b8ca694802d00c5dfc3aadf288d8d2be3d'],False,['raylab\\policy\\model_based\\training_mixin.py']
babc0bf1a2ea057ecffacfa5a80b57be7e71520b,"Merge tag 'v0.11.10' into develop

#### Fixes
* (policy): enable grad computation in model evaluation

#### Others
* (policy): unfreeze training mixin dataclasses","['22eecf67b68eb3b42efa0ed14b71adcc95550cce', 'c6734a1cef75eb0c759c6b2b683fcfa9ef89e7fa']",True,[]
7030e0c57efe64dca081d3e3a2b844430e68ff8b,"fix(ci): use pip to install pytest

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['8b451357980064919883fd3832630556027eadf5'],False,['.github\\workflows\\poetry-package.yml']
d396fe46691602c2ea6cae4c06a3da7ca0223192,"Merge tag 'v0.11.13' into develop

### Fixes
* (ci): use pip to install pytest","['ba71e906ca6ec0f0f4ab74b289cbef90427304de', 'c6d1180ee51d94a466ef2da24c0e367c08f9647a']",True,[]
a5cc505bb6884e3acd5f6d1242a4f50693fb046d,"fix(ci): install gym-cartpole-swingup

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['7e7fd014a606384dd79b80466b63dc7118af4bee'],False,['.github\\workflows\\poetry-package.yml']
178529cbfb75300698882737df413e35f5c50005,"Merge tag 'v0.11.14' into develop

### Fixes
* (ci): install gym-cartpole-swingup","['d396fe46691602c2ea6cae4c06a3da7ca0223192', '14e28ef4e99f7a660600e39828a04a799e70e16e']",True,[]
e0b71e1f19f5631f2604828598dfe447832097ac,"fix(agents): time model and policy in dyna trainer

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['e2d04b2d4484eb4a067de9c3abff8533a4087e90'],False,['raylab\\agents\\model_based.py']
7a0b858019760514745f762ea529cfb156a9bc91,"Merge tag 'v0.11.17' into develop

### Fixes
* (agents): time model and policy in dyna trainer","['aaed17dc0607c44e74145011f2e340cbb8f3b2fc', '3cc860f53feedb61b8a21dfcc2c924371244397d']",True,[]
836eea5fd77a88b43b0be2a4a3d51ae34d83d3b1,"fix(ci): use separate step for poetry env info

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['8a5547f5245ec9c1e381b815e28d2615bf1ccdbc'],False,['.github\\workflows\\poetry-package.yml']
36f53f3d1338183e592b12ebc61fe908f2822b8f,"fix(ci): attempt to cache pip packages

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['836eea5fd77a88b43b0be2a4a3d51ae34d83d3b1'],False,['.github\\workflows\\poetry-package.yml']
5d42145a6f636a936a4d9f60270d9f5ccbfe815c,"fix(agents): only set default to dict if None provided

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['b024b57abc20e811a4f0aad055444bfcc8bcd208'],False,['raylab\\agents\\options.py']
cdf7f53ebcf85c98069d01de6348772422eb7168,"Merge tag 'v0.11.20' into develop

#### New Features
* (agents): add model warmup for model-based algs

#### Fixes
* (agents): only set default to dict if None provided","['5d42145a6f636a936a4d9f60270d9f5ccbfe815c', '4bd94ee35abdae0b6aec577199613ebf70c75885']",True,[]
26393fbc05aefb81e05b5ffe0cba8fe5de26b6f8,"fix(agents): set warmup default to False

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['3054c369c1c105946158123c5b9a722fa983a1fd'],False,['raylab\\agents\\model_based.py']
6a3a1614a75c33b4d5f030e7105517882beffc4e,"Merge tag 'v0.11.22' into develop

#### Fixes
* (agents): set warmup default to False","['26393fbc05aefb81e05b5ffe0cba8fe5de26b6f8', '3aaf4a953c2facd722b856085043d240dca67358']",True,[]
812e6caabebfc1b4c6431a70aad9768623c77be5,"test(policy): fix new mocks

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['ee1d701a2ac5163fa4c08fd15c46329d9bacb1f9'],False,['tests\\raylab\\policy\\model_based\\test_training_mixin.py']
2e0125a2a5067a18f0109808dd11308bc1c31ce9,"feat(modules): fix model min_ and max_logvar

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['a4b3ace5a121ef1a7e26714561931fe87b648c24'],False,['raylab\\policy\\modules\\model\\stochastic\\single.py']
ff0480623dce300d9c5f779992ecda71b96895ae,"refactor(modules): add option to fix logvar bounds for bounds

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['2e0125a2a5067a18f0109808dd11308bc1c31ce9'],False,['raylab\\policy\\modules\\model\\stochastic\\single.py']
f796fa52a2d3b7014a3c81103b73fd76aaab1738,"Merge tag 'v0.11.27' into develop

#### New Features
* (policy): log model grad steps and early stop
* (modules): fix model min_ and max_logvar
* (modules): add option to fix logvar bounds for models

#### Refactorings
* (policy): move spec dependent model training methods
* (policy): move spec dependent model training methods
* (policy): use / separator for train and eval info","['b54b7c7c1b40c26ceef8bf03b04cea7a97c8e375', 'b37dc9386934a1ab08c695ddc3d325865a8cb2f8']",True,[]
7c56e59bba5c9f7d577ff2079c53c7c37093c3fe,"feat(mapo): compute action grad squared error by default

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['1a5767f1ce3610839e9229254b86ad0883f11eef'],False,"['raylab\\agents\\mapo\\policy.py', 'raylab\\agents\\mapo\\trainer.py', 'raylab\\policy\\losses\\paml.py']"
8de0720440c1e29ab61083ca0c9be12ee1df6540,"Merge tag 'v0.11.28' into develop

#### New Features
* (mapo): compute action grad squared error by default","['7c56e59bba5c9f7d577ff2079c53c7c37093c3fe', '8a517e75ffded84111a7ed76d82938ef079e48d9']",True,[]
cf072d586b62aa200bd5a0a7fd86b2647b745168,"fix(tests): pass config to policy

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['69257079c55d3a56062ca74459ae9dc74e233daf'],False,['tests\\raylab\\agents\\mapo\\plus\\test_policy.py']
dfe4e27164b9670cf31ae8b2964c6e04d43ebacb,"fix(mapo): set critic loss env functions

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['cf072d586b62aa200bd5a0a7fd86b2647b745168'],False,"['raylab\\agents\\mapo\\plus\\policy.py', 'tests\\raylab\\agents\\test_registry.py']"
261d4af7b8f92241eed66429aa2b3a24e8620331,"fix(mapo): set dyna_q option under losses/

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['0dcd60ee8b04c14ef7043fa4845e9ce329ebdae8'],False,['raylab\\agents\\mapo\\mle\\trainer.py']
2485005eb88ce05d4f8dccf1a6887d12c40c82a3,"fix(losses): use new SME api

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['20e9fa27ee749abe85fbc17fb92d1e4f430dc56b'],False,"['raylab\\policy\\losses\\mle.py', 'raylab\\policy\\losses\\paml.py', 'tests\\raylab\\policy\\losses\\test_mapo.py']"
64f696ff460c98a7c44e06fbfe9f6d64ecd338d1,"fix(losses): remove typo in MaximumLikelihood

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['2485005eb88ce05d4f8dccf1a6887d12c40c82a3'],False,['raylab\\policy\\losses\\mle.py']
eba1127e9557c7a92b7424bcaeb7da4c6329ead7,"fix(losses): script models in SPAML

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['5a264a2d8256551f4ddd1730dd0fad14c7da4341'],False,"['raylab\\policy\\losses\\paml.py', 'tests\\raylab\\policy\\losses\\test_paml.py']"
cdec060ebff15657726a58c065eedd4a45b09340,"fix(losses): script policy in SPAML

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['eba1127e9557c7a92b7424bcaeb7da4c6329ead7'],False,['raylab\\policy\\losses\\paml.py']
80f7741a64fd26d79467b33e7d73160026107d92,"test(pytorch): skip checks related to PyTorch issue #42459

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['67f806480a52dacf0dca65a4c1d5e2517eda9e34'],False,['tests\\raylab\\pytorch\\nn\\modules\\test_fully_connected.py']
42ef8e6b82f353f3e26594f5268daedbef5ef99e,"test(modules): skip checks related to PyTorch issue #42459

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['2d150fb435122524c9ec1377259259d0ff424031'],False,['tests\\raylab\\policy\\modules\\model\\stochastic\\test_single.py']
a56164030c69a335b0524ee24b45c872a1c9bd1e,"fix(losses): disable module scripting in SPAML

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['42ef8e6b82f353f3e26594f5268daedbef5ef99e'],False,['raylab\\policy\\losses\\paml.py']
630f0217af668f9635492766d7b63aef8e780ae4,"test(losses): skip checks related to PyTorch issue #42459

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['873a5b774999c2be7342c7a2fa43a78980ad4256'],False,['tests\\raylab\\policy\\losses\\test_mage.py']
72dbe49ef8c1455b675f764f13ace4e19fcb5d06,"fix(losses): disable module scripting in MAGE

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['630f0217af668f9635492766d7b63aef8e780ae4'],False,['raylab\\policy\\losses\\mage.py']
58a47b5e3905da4195be62052946faf93ebf7f4d,"Merge tag 'v0.11.29' into develop

#### New Features
* (models): listify stochastic model ensembles outputs

#### Fixes
* (losses): disable module scripting in MAGE
* (losses): disable module scripting in SPAML
* (losses): remove typo in MaximumLikelihood
* (losses): use new SME api
* (mapo): set dyna_q option under losses/
* (mapo): set critic loss env functions
* (tests): pass config to policy

#### Refactorings
* (losses): annotate tensor shapes in MAGE
* (losses): remove 'model_samples' option from UniformModelPriorMixin
* (modules): use public fork and wait torchscript funcs
* (modules): import public fork and wait torchscript funcs
* (modules): rename StochasticModelEnsemble to SME
* (modules): push input_dependent_scale to network spec for models
* (modules): use TensorDict type hint

#### Others
* (losses): compute squared 2-norm in MAGE
* (losses): make pathwise derivative the default in UniformModelPriorMixin
* (losses): skip checks related to PyTorch issue #42459
* (modules): skip checks related to PyTorch issue #42459
* (pytorch): skip checks related to PyTorch issue #42459","['469208956504dccb5fb93bc68fcb575bdf0eb9e4', '0a7b0b3828aa56e27fdaa8eca94719ad51f3437a']",True,[]
465ef324e009dda4ede3a0333331d15d89edb1c0,"fix(modules): unify model API for normal/residual, single/ensemble

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['08183c0f4cd27d55b63f2f59d52c1fa1dcd99b03'],False,"['raylab\\agents\\svg\\one\\policy.py', 'raylab\\agents\\svg\\soft\\policy.py', 'raylab\\policy\\losses\\mixins.py', 'raylab\\policy\\losses\\mle.py', 'raylab\\policy\\losses\\svg.py', 'raylab\\policy\\model_based\\sampling_mixin.py', 'raylab\\policy\\modules\\model\\stochastic\\ensemble.py', 'raylab\\policy\\modules\\model\\stochastic\\single.py', 'raylab\\policy\\modules\\v0\\catalog.py', 'raylab\\policy\\modules\\v0\\mixins\\__init__.py', 'raylab\\policy\\modules\\v0\\mixins\\normalizing_flow_actor_mixin.py', 'raylab\\policy\\modules\\v0\\mixins\\normalizing_flow_model_mixin.py', 'raylab\\policy\\modules\\v0\\mixins\\stochastic_model_mixin.py', 'raylab\\policy\\modules\\v0\\mixins\\svg_model_mixin.py', 'raylab\\policy\\modules\\v0\\nfmbrl.py', 'raylab\\policy\\modules\\v0\\off_policy_nfac.py', 'raylab\\policy\\modules\\v0\\on_policy_nfac.py', 'raylab\\policy\\modules\\v0\\svg_realnvp_actor.py', 'raylab\\policy\\modules\\v0\\trpo_tang2018.py', 'tests\\raylab\\policy\\modules\\model\\stochastic\\test_ensemble.py', 'tests\\raylab\\policy\\modules\\model\\stochastic\\test_single.py', 'tests\\raylab\\policy\\modules\\v0\\test_normalizing_flow_actor_mixin.py', 'tests\\raylab\\policy\\modules\\v0\\test_normalizing_flow_model_mixin.py', 'tests\\raylab\\policy\\modules\\v0\\test_trpo_extensions.py']"
ec12ca5f98a0c77aff2d2eab28b3d2b443d02ee9,"Merge tag 'v0.12.2' into develop

#### Fixes
* (modules): unify model API for normal/residual, single/ensemble

#### Refactorings
* (modules): remove protected-access pylint directive
* (modules): use public fork and wait torchscript funcs","['465ef324e009dda4ede3a0333331d15d89edb1c0', '3cf3f49ac737fe1ebb5291bb4d62d021201f69f4']",True,[]
844518103d19d2c16ca4c0c0b558674414f08f8e,"fix(options): use new deep_update signature

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['bfc859c44fce873e634905f47410233f869d0361'],False,['raylab\\agents\\options.py']
802bd258309b7262a7a8f5ff4c7538144ee79a6f,"fix: use new deep_update signature

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['9aeccd558a72d04afabfb5d48e5601accadd9da2'],False,"['raylab\\agents\\acktr\\policy.py', 'raylab\\policy\\modules\\v0\\ddpg_module.py', 'raylab\\policy\\modules\\v0\\mixins\\action_value_mixin.py', 'raylab\\policy\\modules\\v0\\mixins\\deterministic_actor_mixin.py', 'raylab\\policy\\modules\\v0\\mixins\\state_value_mixin.py', 'raylab\\policy\\modules\\v0\\mixins\\stochastic_actor_mixin.py', 'raylab\\policy\\modules\\v0\\mixins\\stochastic_model_mixin.py', 'raylab\\policy\\modules\\v0\\model_based_ddpg.py', 'raylab\\policy\\modules\\v0\\on_policy_actor_critic.py', 'raylab\\policy\\modules\\v0\\sac_module.py', 'raylab\\policy\\modules\\v0\\svg_module.py', 'raylab\\policy\\torch_policy.py', 'raylab\\utils\\dictionaries.py']"
e5fd9fa62f5dedefe469609a831a871b65e0e0c4,"fix(utils): implement replay buffer len

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['802bd258309b7262a7a8f5ff4c7538144ee79a6f'],False,['raylab\\utils\\replay_buffer.py']
b400e85c3b817f29a22db7c41bf3fb8186c82daf,"fix(options): document new ray-0.8.7 config keys

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['e5fd9fa62f5dedefe469609a831a871b65e0e0c4'],False,['raylab\\agents\\options.py']
2789f6d0cdf4e2302a334c3c86824e21ea071c51,"fix(agents): set timer to proper timer instance

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['9b88fa1d6d172a025f1a1bb581eb73c78aa6a007'],False,['raylab\\agents\\model_based.py']
431d3dbf92b58f9914e3d0ff717bb361be940724,"fix(agents): update num steps samples in model-based agents

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['be496081fbc23c205148520468d3b346cb32aaf3'],False,"['raylab\\agents\\model_based.py', 'tests\\raylab\\agents\\test_model_based.py']"
6c6193c1ec501ad9186a241e1a6f25ff539282f3,"Merge tag 'v0.13.2' into develop

#### New Features
* (envs): add Hopper-v3 reward and termination fns

#### Fixes
* (agents): update num steps samples in model-based agents","['431d3dbf92b58f9914e3d0ff717bb361be940724', '941340a5362e69374df5c02d2abce0ef3db55885']",True,[]
d850a4c7158b8d262b2b17a2b565fb06c3ab5f08,"fix(envs): call is_healthy in Hopper-v3's termination

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['6c6193c1ec501ad9186a241e1a6f25ff539282f3'],False,['raylab\\envs\\termination.py']
d61a104f35116912e6428f93bb1dd56af2aa7311,"Merge tag 'v0.13.3' into develop

#### Fixes
* (envs): call is_healthy in Hopper-v3's termination","['d850a4c7158b8d262b2b17a2b565fb06c3ab5f08', 'a37f103fb5a3c6c642976fd6dcdba87edaa4cb80']",True,[]
ccb02efa118029240458c4dd0c44706928396e8c,"fix(envs): set necessary attributes for Hopper-v3 termination

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['76aa254b6ac13cff415a159a8bc8b6d9222fbc0d'],False,['raylab\\envs\\termination.py']
9169a569f3ae7e93b8e700f66e08866eeecf6d80,"fix(envs): invert order of positions

Signed-off-by: Ângelo Lovatto <angelolovatto@gmail.com>",['ccb02efa118029240458c4dd0c44706928396e8c'],False,"['raylab\\envs\\rewards.py', 'tests\\raylab\\envs\\test_rewards.py']"
acb00510cf638674f969db51e675a7133660039e,"Merge tag 'v0.13.4' into develop

#### Fixes
* (envs): invert order of positions
* (envs): set necessary attributes for Hopper-v3 termination

#### Others
* (agents): check off-policy and model-based train steps","['9169a569f3ae7e93b8e700f66e08866eeecf6d80', 'ccd64e53978d6a4a8bd358e656eb968acae9ca3b']",True,[]
